Avg Train Loss,Avg Dev Loss,Train Accurancy,Dev Accurancy
0.6475752501185953,0.5951776244497633,0.85026,0.8693
0.6449908327030491,0.5926643211128044,0.85074,0.8695
0.6424523652043564,0.5901967048600879,0.85128,0.8697
0.6399585552604782,0.587773487867147,0.85166,0.87
0.6375081595430654,0.5853934309495001,0.85202,0.8705
0.6350999814323645,0.5830553412734945,0.85222,0.8708
0.6327328688236363,0.5807580701955557,0.85242,0.871
0.6304057120565757,0.5785005112214915,0.85284,0.8711
0.628117441959742,0.5762815980781497,0.85306,0.8714
0.6258670280025361,0.574100302890274,0.85332,0.8717
0.623653476547999,0.5719556344559603,0.85366,0.8718
0.6214758292000309,0.569846636614484,0.8541,0.8722
0.6193331612390119,0.5677723867008211,0.8544,0.8725
0.617224580140509,0.5657319940815082,0.85462,0.8729
0.6151492241718454,0.563724598766898,0.8549,0.8732
0.613106261061852,0.5617493700952048,0.85528,0.8734
0.6110948867393536,0.5598055054840021,0.85546,0.8735
0.6091143241362658,0.5578922292452283,0.85574,0.8741
0.6071638220514736,0.5560087914598791,0.85608,0.8743
0.6052426540719262,0.5541544669090023,0.8565,0.8745
0.603350117547575,0.5523285540576106,0.85682,0.8745
0.6014855326170782,0.550530374088608,0.85702,0.8746
0.5996482412813001,0.5487592699837495,0.85718,0.8752
0.5978376065219538,0.5470146056490778,0.85742,0.8755
0.5960530114627728,0.5452957650822835,0.8576,0.8757
0.5942938585707958,0.5436021515796898,0.85786,0.8758
0.592559568895773,0.5419331869806362,0.85804,0.8763
0.590849581345148,0.5402883109472533,0.85826,0.8762
0.5891633519931253,0.5386669802777175,0.85856,0.8762
0.587500353421727,0.5370686682510861,0.85888,0.8765
0.5858600740921157,0.5354928640021696,0.8591,0.8766
0.5842420177446389,0.5339390719247148,0.85926,0.8767
0.5826457028260794,0.5324068111014719,0.85954,0.8769
0.581070661942623,0.5308956147597758,0.85968,0.8768
0.5795164413371583,0.5294050297511876,0.85988,0.8771
0.5779826003898544,0.5279346160541138,0.86026,0.8773
0.5764687111405062,0.5264839462981324,0.86052,0.8775
0.574974357831872,0.5250526053089276,0.86066,0.8776
0.5734991364726034,0.523640189672862,0.86076,0.8777
0.5720426544191232,0.5222463073201072,0.86092,0.878
0.5706045299751576,0.5208705771254879,0.86114,0.8783
0.5691843920083536,0.5195126285261401,0.86144,0.8786
0.5677818795829718,0.5181721011551689,0.86156,0.8788
0.5663966416078187,0.5168486444904775,0.86178,0.8789
0.5650283364989264,0.5155419175181367,0.86196,0.8791
0.5636766318559341,0.5142515884095031,0.8622,0.8797
0.562341204151804,0.5129773342114514,0.8625,0.88
0.5610217384350874,0.511718840549182,0.86266,0.8802
0.5597179280441512,0.5104758013408517,0.8629,0.8801
0.5584294743329029,0.5092479185236806,0.86308,0.8801
0.557156086407297,0.5080349017908004,0.86332,0.8803
0.5558974808723882,0.5068364683385096,0.86354,0.8806
0.5546533815891928,0.5056523426233651,0.8637,0.881
0.5534235194409928,0.5044822561287039,0.86388,0.881
0.5522076321087869,0.503325947140161,0.86408,0.881
0.5510054638552636,0.5021831605297631,0.86436,0.8811
0.5498167653170638,0.501053647548272,0.86448,0.8813
0.5486412933049264,0.4999371656253301,0.86464,0.8814
0.5474788106112941,0.49883347817712637,0.86484,0.8816
0.5463290858252371,0.49774235442124426,0.86502,0.8818
0.5451918931541421,0.4966635691983675,0.86508,0.8817
0.5440670122520284,0.49559690280054247,0.86524,0.8819
0.5429542280542212,0.4945421408057383,0.86548,0.8821
0.5418533306179412,0.4934990739184235,0.8657,0.8824
0.5407641149687964,0.4924674978159069,0.86586,0.8825
0.5396863809527207,0.4914472130001812,0.86624,0.8826
0.5386199330932304,0.49043802465509406,0.8663,0.8827
0.5375645804537705,0.489439742508557,0.86658,0.8828
0.5365201365049591,0.4884521806996185,0.8667,0.8829
0.5354864189964208,0.4874751576502221,0.86678,0.8829
0.5344632498331485,0.4865084959414053,0.86694,0.8829
0.533450454956191,0.4855520221938207,0.86716,0.8828
0.5324478642273812,0.48460556695232737,0.8673,0.883
0.5314553113180914,0.48366896457458897,0.8675,0.883
0.5304726336017057,0.4827420531234375,0.86758,0.8831
0.5294996720498687,0.4818246742628617,0.86768,0.8833
0.5285362711320444,0.4809166731575371,0.868,0.8832
0.5275822787186599,0.4800178983757016,0.86812,0.8833
0.5266375459872857,0.47912820179523813,0.86832,0.8837
0.5257019273320233,0.4782474385129168,0.86844,0.8838
0.5247752802758924,0.4773754667565746,0.8686,0.8841
0.5238574653860222,0.47651214780019047,0.86884,0.8843
0.5229483461916504,0.4756573458817217,0.86904,0.8844
0.5220477891048212,0.4748109281236122,0.86928,0.8849
0.5211556633434744,0.4739727644558268,0.86944,0.8851
0.5202718408572301,0.47314272754138176,0.86958,0.8854
0.5193961962553547,0.47232069270420896,0.86972,0.8855
0.5185286067370898,0.47150653785937574,0.86988,0.8857
0.517668952024155,0.4707001434453876,0.86996,0.8857
0.5168171142954119,0.4699013923587249,0.87014,0.8858
0.5159729781234624,0.4691101698903687,0.87032,0.8859
0.515136430413354,0.46832636366426084,0.87046,0.886
0.5143073603430288,0.4675498635777324,0.8706,0.8861
0.5134856593057349,0.46678056174370713,0.87068,0.8861
0.5126712208540579,0.4660183524346883,0.87078,0.8865
0.5118639406458327,0.4652631320284436,0.87094,0.8866
0.5110637163914804,0.4645147989553112,0.87104,0.8871
0.5102704478030686,0.4637732536471327,0.87118,0.8872
0.5094840365448755,0.46303839848766076,0.87122,0.8875
0.5087043861853807,0.46231013776447927,0.87132,0.8876
0.5079314021507139,0.4615883776223221,0.87148,0.8878
0.5071649916794339,0.4608730260177782,0.8716,0.8879
0.5064050637786975,0.46016399267532787,0.87178,0.8881
0.5056515291816477,0.4594611890446402,0.87184,0.8879
0.504904300306035,0.45876452825914266,0.872,0.888
0.5041632912141023,0.45807392509572964,0.87216,0.8881
0.5034284175735181,0.4573892959357024,0.87228,0.8882
0.5026995966195473,0.4567105587267654,0.87242,0.8882
0.5019767471181662,0.45603763294611455,0.87256,0.8881
0.5012597893303092,0.45537043956460904,0.87262,0.8881
0.5005486449771185,0.45470890101189526,0.87266,0.8882
0.49984323720613133,0.4540529411425463,0.87284,0.8882
0.49914349055842316,0.4534024852031409,0.873,0.8885
0.49844933093665406,0.45275745980022986,0.87318,0.8887
0.4977606855740371,0.45211779286924264,0.87332,0.8889
0.4970774830041271,0.4514834136441721,0.87348,0.889
0.49639965303140865,0.4508542526281765,0.87366,0.8891
0.4957271267027429,0.45023024156489566,0.87376,0.8893
0.4950598362795632,0.449611313410618,0.8739,0.8893
0.49439771521080683,0.44899740230715063,0.87406,0.8894
0.49374069810658283,0.4483884435554487,0.87412,0.8893
0.4930887207125595,0.4477843735899195,0.87426,0.8893
0.49244171988500623,0.44718512995344556,0.87444,0.8894
0.49179963356651696,0.44659065127304304,0.87452,0.8893
0.4911624007623716,0.4460008772361771,0.87456,0.8892
0.49052996151748224,0.44541574856768573,0.8747,0.8892
0.4899022568940255,0.44483520700732376,0.87474,0.8892
0.48927922894952985,0.44425919528788055,0.87492,0.8894
0.4886608207156812,0.44368765711387076,0.87514,0.8894
0.48804697617751297,0.44312053714076355,0.87524,0.8894
0.4874376402533092,0.4425577809547598,0.87536,0.8894
0.4868327587748338,0.4419993350530802,0.87554,0.8896
0.48623227846818723,0.44144514682475183,0.87562,0.8896
0.4856361469351487,0.4408951645318914,0.87562,0.8896
0.48504431263488346,0.4403493372914516,0.87578,0.8896
0.4844567248662671,0.4398076150574258,0.87592,0.8897
0.4838733337504714,0.43926994860351576,0.87604,0.8896
0.48329409021413783,0.43873628950619775,0.87612,0.8897
0.482718945972886,0.438206590128249,0.87624,0.8898
0.4821478535152752,0.4376808036026523,0.87634,0.8899
0.481580766087064,0.4371588838169074,0.8764,0.8899
0.4810176376760275,0.43664078539771956,0.8764,0.8898
0.480458422996923,0.4361264636960781,0.87658,0.8899
0.4799030774770597,0.43561587477267905,0.87668,0.8899
0.4793515572419891,0.4351089753837129,0.87676,0.89
0.4788038191017392,0.43460572296698946,0.87684,0.89
0.4782598205372071,0.43410607562838704,0.87698,0.89
0.47771951968700016,0.4336099921286621,0.87706,0.8901
0.47718287533453796,0.4331174318705167,0.87714,0.8901
0.4766498468954534,0.43262835488601603,0.8773,0.8904
0.47612039440532555,0.43214272182429087,0.8774,0.8905
0.4755944785076401,0.4316604939395207,0.87742,0.8906
0.4750720604421099,0.43118163307921575,0.8775,0.8906
0.4745531020331947,0.4307061016727468,0.87754,0.8907
0.47403756567895755,0.4302338627201666,0.87768,0.8908
0.47352541434007034,0.4297648797812871,0.87776,0.8911
0.4730166115292288,0.429299116964984,0.8778,0.8912
0.4725111213006591,0.4288365389187752,0.8779,0.8912
0.4720089082399494,0.4283771108186297,0.878,0.8912
0.4715099374540832,0.4279207983589921,0.87812,0.8912
0.47101417456171846,0.4274675677430683,0.8782,0.8913
0.47052158568365177,0.42701738567329156,0.87822,0.8913
0.47003213743355504,0.42657021934203176,0.87838,0.8914
0.4695457969088311,0.4261260364224913,0.87844,0.8916
0.46906253168177253,0.42568480505983114,0.8785,0.8917
0.46858230979081833,0.42524649386247493,0.87856,0.8917
0.46810509973211134,0.42481107189359707,0.87864,0.8917
0.4676308704511487,0.424378508662831,0.87876,0.8919
0.4671595913346325,0.4239487741181356,0.87884,0.8919
0.4666912322025799,0.4235218386378298,0.87898,0.8919
0.466225763300471,0.4230976730228416,0.87908,0.8922
0.4657631552916909,0.4226762484890862,0.8791,0.8921
0.46530337925005527,0.42225753666002375,0.8792,0.8921
0.4648464066525353,0.42184150955938865,0.87928,0.8921
0.464392209372117,0.42142813960404785,0.87936,0.8921
0.46394075967084436,0.4210173995970501,0.87942,0.8921
0.46349203019296276,0.4206092627207894,0.87946,0.8922
0.4630459939582532,0.4202037025303269,0.87962,0.8922
0.4626026243554798,0.419800692946867,0.87966,0.8922
0.4621618951360036,0.41940020825134716,0.87978,0.8922
0.46172378040748446,0.41900222307817686,0.87982,0.8924
0.46128825462776357,0.41860671240911795,0.87992,0.8924
0.46085529259881775,0.4182136515672626,0.87998,0.8924
0.46042486946094197,0.4178230162111664,0.88006,0.8926
0.459996960686893,0.41743478232910064,0.88014,0.8925
0.4595715420763116,0.41704892623338835,0.88026,0.8926
0.4591485897501758,0.41666542455491035,0.88044,0.8926
0.4587280801453576,0.4162842542376838,0.8805,0.8928
0.458309990009348,0.4159053925335612,0.88058,0.8928
0.4578942963950418,0.4155288169970575,0.88064,0.8928
0.4574809766556515,0.4151545054802489,0.88068,0.893
0.4570700084397084,0.4147824361278037,0.88074,0.893
0.4566613696861564,0.4144125873720972,0.88078,0.893
0.45625503861961114,0.41404493792842795,0.8808,0.893
0.45585099374560023,0.4136794667903334,0.88086,0.893
0.4554492138460065,0.41331615322500964,0.88094,0.893
0.455049677974518,0.41295497676877657,0.88102,0.893
0.4546523654522412,0.4125959172227015,0.88096,0.893
0.45425725586333426,0.4122389546482645,0.88104,0.8931
0.453864329050781,0.4118840693630981,0.88116,0.8932
0.4534735651121903,0.4115312419368608,0.88122,0.8933
0.45308494439574454,0.41118045318714175,0.88126,0.8933
0.4526984474961691,0.4108316841754741,0.8813,0.8933
0.4523140552508031,0.41048491620341077,0.8814,0.8933
0.4519317487357731,0.4101401308086944,0.88152,0.8933
0.4515515092621545,0.4097973097614665,0.88152,0.8933
0.45117331837232183,0.4094564350605992,0.88156,0.8932
0.45079715783630186,0.4091174889300567,0.88164,0.8933
0.45042300964816606,0.4087804538153339,0.88162,0.8934
0.450050856022571,0.40844531237998155,0.88178,0.8934
0.4496806793913108,0.408112047502175,0.88184,0.8935
0.44931246239993866,0.4077806422713695,0.88186,0.8936
0.44894618790448565,0.40745107998499464,0.88184,0.8936
0.4485818389681808,0.4071233441452232,0.88192,0.8936
0.4482193988583188,0.40679741845581296,0.88198,0.8937
0.4478588510430647,0.4064732868189827,0.88202,0.8938
0.44750017918846713,0.4061509333323625,0.88206,0.8938
0.44714336715536845,0.40583034228599746,0.8821,0.8941
0.4467883989965247,0.4055114981594087,0.88226,0.8943
0.44643525895364555,0.40519438561869986,0.88228,0.8943
0.44608393145458447,0.40487898951372553,0.8823,0.8944
0.44573440111052887,0.40456529487531445,0.88242,0.8944
0.44538665271325467,0.4042532869125305,0.88242,0.8944
0.44504067123244584,0.40394295100999544,0.88248,0.8943
0.4446964418130268,0.40363427272524544,0.88256,0.8944
0.44435394977257564,0.4033272377861694,0.88266,0.8944
0.44401318059877376,0.4030218320884467,0.88274,0.8945
0.4436741199468911,0.4027180416930648,0.88282,0.8946
0.4433367536373573,0.4024158528238699,0.88288,0.8949
0.44300106765327474,0.4021152518651582,0.883,0.895
0.4426670481381224,0.4018162253593224,0.88312,0.8951
0.44233468139337145,0.4015187600045255,0.88322,0.8951
0.44200395387622143,0.40122284265241864,0.88326,0.8951
0.44167485219731817,0.4009284603059161,0.88336,0.8951
0.4413473631185786,0.4006356001169805,0.88342,0.8953
0.4410214735509888,0.40034424938447416,0.8835,0.8953
0.44069717055249125,0.40005439555202865,0.88352,0.8953
0.4403744413258686,0.399766026205963,0.88356,0.8953
0.4400532732166686,0.3994791290732366,0.88358,0.8953
0.4397336537112335,0.3991936920194254,0.88366,0.8953
0.4394155704346294,0.3989097030467563,0.88372,0.8955
0.4390990111487696,0.39862715029214835,0.88378,0.8955
0.43878396375041784,0.39834602202531655,0.88388,0.8957
0.438470416269356,0.3980663066468826,0.88392,0.8958
0.43815835686646626,0.3977879926865227,0.88394,0.8958
0.43784777383197443,0.397511068801168,0.884,0.896
0.43753865558358696,0.3972355237732079,0.88408,0.8961
0.4372309906647604,0.3969613465087459,0.8841,0.8963
0.436924767742951,0.39668852603586413,0.88414,0.8964
0.43661997560791654,0.39641705150293083,0.88418,0.8965
0.4363166031700153,0.39614691217693637,0.88426,0.8965
0.43601463945860647,0.3958780974418573,0.88436,0.8965
0.43571407362034986,0.3956105967970336,0.88442,0.8965
0.43541489491767577,0.3953443998555947,0.8844,0.8965
0.4351170927271728,0.39507949634288664,0.88446,0.8966
0.43482065653806573,0.3948158760949607,0.88448,0.8968
0.43452557595067637,0.39455352905704527,0.88454,0.8969
0.4342318406749529,0.3942924452820709,0.88454,0.8968
0.4339394405289709,0.3940326149292155,0.88462,0.8969
0.43364836543751406,0.3937740282624598,0.88462,0.8969
0.433358605430641,0.39351667564918685,0.88472,0.897
0.4330701506422674,0.3932605475587864,0.88478,0.8971
0.43278299130880915,0.39300563456128523,0.8848,0.897
0.4324971177678431,0.3927519273260216,0.8849,0.8969
0.4322125204567002,0.39249941662029875,0.88498,0.8972
0.4319291899112698,0.39224809330810495,0.88508,0.8975
0.43164711676459533,0.3919979483488173,0.88512,0.8975
0.4313662917456734,0.3917489727959537,0.88518,0.8975
0.43108670567814783,0.3915011577959285,0.88526,0.8976
0.430808349479174,0.3912544945868255,0.88536,0.8976
0.4305312141580709,0.3910089744972171,0.88542,0.8976
0.4302552908152639,0.3907645889449622,0.88546,0.8977
0.4299805706410112,0.39052132943605716,0.88556,0.898
0.42970704491430084,0.3902791875634817,0.88566,0.898
0.4294347050016903,0.39003815500608013,0.88574,0.8981
0.4291635423561967,0.3897982235274393,0.88574,0.8983
0.4288935485162027,0.3895593849748256,0.8858,0.8983
0.42862471510434724,0.38932163127807373,0.88588,0.8984
0.4283570338264656,0.3890849544485545,0.88592,0.8984
0.4280904964705684,0.3888493465781255,0.88598,0.8984
0.4278250949057515,0.38861479983809294,0.88598,0.8985
0.42756082108120086,0.3883813064782346,0.88604,0.8985
0.42729766702521965,0.3881488588257609,0.8861,0.8985
0.4270356248441777,0.38791744928438376,0.88614,0.8985
0.42677468672157726,0.3876870703333128,0.88624,0.8985
0.4265148449170973,0.38745771452632055,0.88622,0.8984
0.42625609176561347,0.3872293744908182,0.8863,0.8984
0.42599841967630114,0.38700204292691603,0.88634,0.8983
0.42574182113169806,0.3867757126065312,0.88642,0.8983
0.42548628868683125,0.3865503763724864,0.88648,0.8985
0.42523181496826784,0.3863260271376334,0.88652,0.8985
0.4249783926733064,0.3861026578839781,0.88656,0.8985
0.4247260145690714,0.3858802616618456,0.88662,0.8986
0.42447467349166373,0.3856588315890191,0.88674,0.8986
0.4242243623453399,0.3854383608499233,0.88678,0.8986
0.4239750741016786,0.3852188426948046,0.8869,0.8986
0.42372680179878436,0.3850002704389251,0.88692,0.8986
0.4234795385404331,0.3847826374617727,0.88698,0.8986
0.4232332774953302,0.3845659372062792,0.88706,0.8986
0.42298801189634183,0.3843501631780629,0.88708,0.8987
0.4227437350396735,0.3841353089446423,0.88714,0.8989
0.4225004402841545,0.38392136813471744,0.88718,0.8989
0.4222581210504887,0.38370833443742186,0.8872,0.8987
0.4220167708205147,0.3834962016016045,0.88726,0.8988
0.4217763831364851,0.38328496343509844,0.88732,0.899
0.42153695160032106,0.3830746138040372,0.88736,0.8992
0.42129846987298514,0.38286514663214516,0.88744,0.8992
0.42106093167371095,0.3826565559000631,0.88746,0.8992
0.42082433077934306,0.38244883564466936,0.8875,0.8993
0.4205886610237033,0.38224197995841064,0.88756,0.8993
0.42035391629685914,0.38203598298866176,0.88762,0.8994
0.4201200905445169,0.38183083893705855,0.88766,0.8994
0.4198871777673733,0.38162654205887936,0.88772,0.8994
0.41965517202046054,0.3814230866624118,0.88772,0.8994
0.41942406741252497,0.3812204671083263,0.88772,0.8994
0.4191938581054045,0.3810186778090747,0.88776,0.8995
0.41896453831344044,0.3808177132282903,0.88786,0.8994
0.4187361023028486,0.3806175678801818,0.8879,0.8994
0.4185085443911466,0.3804182363289659,0.88798,0.8996
0.4182818589465615,0.3802197131882768,0.88808,0.8996
0.4180560403874348,0.38002199312060814,0.88814,0.8996
0.4178310831816958,0.37982507083674255,0.88818,0.8997
0.4176069818462646,0.379628941095204,0.88822,0.8997
0.41738373094649817,0.3794335987017127,0.88826,0.8998
0.4171613250956752,0.3792390385086505,0.88828,0.8998
0.41693975895443464,0.3790452554145173,0.88832,0.9
0.4167190272302306,0.3788522443634281,0.8884,0.9
0.41649912467686895,0.37866000034458014,0.88842,0.9002
0.41628004609389974,0.3784685183917522,0.8885,0.9002
0.41606178632619417,0.3782777935827949,0.88852,0.9002
0.41584434026338263,0.3780878210391544,0.88854,0.9002
0.41562770283940054,0.37789859592536296,0.88856,0.9002
0.41541186903195865,0.3777101134485619,0.88858,0.9003
0.41519683386209044,0.3775223688580399,0.88866,0.9003
0.41498259239368335,0.3773353574447475,0.8887,0.9005
0.41476913973294677,0.37714907454084395,0.88874,0.9006
0.4145564710280522,0.37696351551923646,0.88876,0.9007
0.41434458146856806,0.37677867579313257,0.88886,0.9007
0.41413346628508246,0.37659455081559734,0.88894,0.9007
0.41392312074873044,0.3764111360791138,0.88898,0.9007
0.4137135401707563,0.37622842711514226,0.889,0.9008
0.41350471990207144,0.3760464194937115,0.8891,0.9007
0.41329665533283544,0.3758651088229802,0.88912,0.9007
0.4130893418920539,0.3756844907488275,0.88922,0.9007
0.41288277504711923,0.37550456095445234,0.8893,0.9006
0.4126769503034147,0.3753253151599494,0.88926,0.9005
0.4124718632039473,0.375146749121933,0.88926,0.9006
0.41226750932887707,0.37496885863311813,0.8893,0.9006
0.4120638842951824,0.37479163952195205,0.88944,0.9006
0.4118609837562345,0.3746150876522228,0.88948,0.9007
0.41165880340141253,0.37443919892267197,0.88954,0.9007
0.41145733895575737,0.3742639692666386,0.8896,0.9007
0.4112565861795517,0.3740893946516757,0.8896,0.9007
0.4110565408679769,0.37391547107918655,0.88964,0.9007
0.41085719885072186,0.3737421945840732,0.88968,0.9008
0.4106585559916794,0.3735695612343723,0.88974,0.9008
0.4104606081884929,0.3733975671309147,0.88978,0.9008
0.41026335137230135,0.3732262084069685,0.88988,0.9008
0.4100667815073309,0.3730554812279065,0.88988,0.9006
0.4098708945905741,0.3728853817908566,0.88998,0.9007
0.40967568665143356,0.3727159063243862,0.89,0.9007
0.40948115375143024,0.37254705108815817,0.89004,0.9007
0.4092872919838039,0.3723788123726167,0.89008,0.9007
0.4090940974732564,0.3722111864986597,0.89012,0.9007
0.40890156637556996,0.37204416981732125,0.89012,0.9007
0.40870969487732667,0.3718777587094676,0.89014,0.9007
0.40851847919559675,0.37171194958548043,0.89024,0.9008
0.4083279155775935,0.371546738884958,0.8903,0.9009
0.40813800030039943,0.37138212307640645,0.89032,0.9009
0.40794872967064555,0.37121809865695293,0.89034,0.9009
0.40776010002422014,0.3710546621520409,0.89034,0.9009
0.40757210772597674,0.3708918101151525,0.89038,0.9009
0.40738474916940415,0.37072953912750356,0.89038,0.901
0.4071980207764219,0.3705678457977898,0.89038,0.901
0.40701191899699846,0.37040672676187103,0.89038,0.9011
0.4068264403089384,0.3702461786825334,0.89042,0.9013
0.4066415812175601,0.37008619824918637,0.8905,0.9013
0.40645733825546543,0.36992678217760805,0.8905,0.9013
0.40627370798222895,0.3697679272096812,0.8905,0.9012
0.40609068698415396,0.36960963011311954,0.89056,0.9012
0.4059082718739917,0.36945188768121695,0.89058,0.9013
0.40572645929069157,0.36929469673259174,0.89064,0.9013
0.4055452458991285,0.3691380541109286,0.89072,0.9014
0.4053646283898758,0.3689819566847353,0.89076,0.9013
0.4051846034789168,0.36882640134708394,0.89078,0.9013
0.4050051679074207,0.3686713850153735,0.89086,0.9014
0.4048263184414958,0.36851690463110004,0.89094,0.9014
0.40464805187193037,0.36836295715959666,0.89096,0.9013
0.40447036501394606,0.36820953958981345,0.89098,0.9013
0.404293254707011,0.3680566489340814,0.89106,0.9014
0.4041167178145344,0.3679042822278785,0.89106,0.9013
0.40394075122368245,0.36775243652960493,0.89104,0.9013
0.4037653518451353,0.3676011089203594,0.89108,0.9014
0.4035905166128721,0.3674502965037239,0.89112,0.9014
0.40341624248391045,0.36729999640552746,0.89114,0.9014
0.403242526438126,0.3671502057736489,0.89114,0.9015
0.4030693654780169,0.3670009217777879,0.89122,0.9016
0.4028967566284815,0.3668521416092586,0.89132,0.9017
0.40272469693661644,0.36670386248078946,0.89138,0.9017
0.4025531834714923,0.36655608162629655,0.89148,0.9017
0.4023822133239563,0.3664087963007022,0.89158,0.9017
0.40221178360643983,0.36626200377971435,0.8916,0.9017
0.40204189145270086,0.3661157013596377,0.89162,0.9017
0.40187253401768774,0.36596988635717853,0.89162,0.9017
0.40170370847729536,0.3658245561092362,0.89162,0.9017
0.40153541202818677,0.3656797079727284,0.89164,0.9017
0.4013676418875902,0.3655353393243847,0.8917,0.9017
0.4012003952931172,0.36539144756056974,0.89168,0.9017
0.4010336695025562,0.3652480300970891,0.89174,0.9017
0.4008674617937065,0.36510508436901196,0.89178,0.9017
